id,name,category,description_full,summary,tags_csv,lat,lng,address,price_level,website,phone,picture_url,source,source_url,processing_status,published_at,updated_at,ai_verified,ai_verification_date
420,Loft Thai X Nakhon Spa,Entertainment,"Loft Thai X Nakhon Spa, расположенный по адресу  Rd., предлагает спокойную, уединенную и утонченную атмосферу. Здесь вы найдете разнообразные спа-процедуры, включая традиционный тайский массаж по цене от B800 до ""Ultimate Couple Hydrosense"" за B20,000, который включает в себя все возможные роскошные спа-услуги. Часы работы: ежедневно с 10:00 до полуночи.","A serene and sophisticated spa awaits, offering a range of treatments from traditional Thai massages to luxurious couple packages. Each service is designed to provide relaxation in a private setting, making it ideal for unwinding. Open daily from 10 AM to midnight, this venue ensures rejuvenation at any hour.","Spa,Thai Massage,Hydrafacial",13.7295778,100.5700548,"682/6 Sukhumvit Rd, Khwaeng Khlong Tan, Klongtoey, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/health/article/best-spa-treatments-bangkok#Loft_Thai_X_Nakhon_Spa,summarized,,2025-09-08T06:09:20.536454,,
421,Websites,Entertainment,"World Gourmet Festival 2025: Who to see and where to be
Last week, the 25th World Gourmet Festival announced their full lineup for the upcoming festivities, and, to put it mildly, there are some big names on the list.

1 day 23 hours ago
things to do
News","Celebrating culinary excellence, this festival showcases renowned chefs and their signature dishes. Attendees can indulge in a diverse range of gourmet experiences that highlight global flavors. With an exciting lineup each year, the atmosphere buzzes with food lovers eager to discover new tastes.","festival,gourmet,food",13.7421472,100.56336759999999,"51/43 2 Century Heights Sukhumvit Soi 23 Klongtoei Nua Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/health/article/best-spa-treatments-bangkok#Websites,summarized,,2025-09-08T04:06:12,,
422,Nitra Serenity Centre at 137 Pillars,Spa,"Vibe: A modern spa design decorated with Thai exotic art and decor, but with a homey yet clinical touch. The Nitra Raya signature treatment (B Sukhumvit 39, .  daily 10am-8pm.","A modern spa adorned with Thai art creates a unique blend of homey comfort and clinical precision. The Nitra Raya signature treatment stands out, offering a serene escape from the bustle of city life. With a focus on wellness, this space invites relaxation and rejuvenation.","spa,wellness,relaxation",13.737654,100.57218689999999,"59, 59/1 Soi Sukhumvit 39, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/health/article/best-spa-treatments-bangkok#Nitra_Serenity_Centre_at_137_Pillars,summarized,,2025-09-08T06:09:25.403320,,
423,Neighborhoo,Shop,"Vibe: A modern spa design decorated with Thai exotic art and decor, but with a homey yet clinical touch. The Nitra Raya signature treatment (B Sukhumvit 39, .  daily 10am-8pm.","A modern spa combines Thai exotic art with a homey yet clinical atmosphere. Signature treatments offer relaxation in an inviting setting, making it perfect for unwinding. Open daily, this spot provides a serene escape from the city's hustle.","spa,relaxation,wellness",13.7245507,100.5712965,"59/27 Soi Thanying Phuangrat Praphai, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/health/article/best-spa-treatments-bangkok#Neighborhoo,summarized,,2025-09-08T06:09:28.609883,,
424,Okura,Hotel,"Vibe: A serene atmosphere, refined decor, and soothing treatments create a luxurious sanctuary, offering a peaceful escape from the city. Price: The Okura Spa’s lavender escape package offers  Rd., .  daily from 10am-8pm.","A serene atmosphere and refined decor create a luxurious escape from the city. Specializing in soothing treatments, the venue offers a range of wellness packages for relaxation. Perfect for unwinding, it invites guests to enjoy a peaceful sanctuary.","fine dining,international cuisine,culinary event",13.7426385,100.54805929999999,"57, Park Ventures Ecoplex 57 Thanon Witthayu, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",,,,,bk_magazine,https://bk.asia-city.com/health/article/best-spa-treatments-bangkok#Okura,summarized,,2025-09-08T06:23:32,,
425,I.Sawan Residential Spa,Spa,"A villa-styled retreat with soothing interiors that effuse an effortless, luxe look. The energy escape package provides a 120-minute experience for B5,600, including a 30-minute Himalayan crystal scrub and a 90-minute sports massage. The signature escape offers a 180-minute session for B9,000, featuring white lotus skin conditioning scrub and wrap, massage, and facial cleansing. Located on the 5F of Grand Hyatt Erawan Bangkok, 494 Ratchadamri Road.  daily from 9am to 10pm.","A villa-styled retreat offers a serene ambiance with luxurious interiors. Specialty treatments like the energy escape package and signature escape provide rejuvenating experiences for body and mind. Located on the 5th floor of Grand Hyatt Erawan Bangkok, relaxation awaits daily from 9 am to 10 pm.","spa,relaxation,wellness",13.743702599999999,100.5407568,"Grand Hyatt Erawan Bangkok 494 Rajdamri Road Khwaeng, แขวงลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330, Thailand",,,,,bk_magazine,https://bk.asia-city.com/health/article/best-spa-treatments-bangkok#I.Sawan_Residential_Spa,summarized,,2025-09-08T06:23:32,,
426,Banyan Tree Spa Bangkok,Spa,"Banyan Tree Spa Bangkok - это спа с панорамным видом на городской горизонт, оформленный в традиционном тайском стиле с драматическими акцентами. Цены на услуги, такие как  Rd., телефон: . Открыто ежедневно с 10:00 до 20:00.","A serene spa offers panoramic views of the city skyline, enveloped in traditional Thai decor. Specializing in relaxation therapies, it provides a tranquil escape from the urban hustle. Open daily from 10:00 to 20:00, guests can unwind with a variety of treatments.","spa,wellness,relaxation",13.7240304,100.53968619999999,"21/100 S Sathon Rd, Khwaeng Thung Maha Mek, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",,,,,bk_magazine,https://bk.asia-city.com/health/article/best-spa-treatments-bangkok#Banyan_Tree_Spa_Bangkok,summarized,,2025-09-08T06:23:32,,
427,Panpuri Organic Spa at Park Hyatt Bangkok,Spa,"Panpuri Organic Spa at Park Hyatt Bangkok - это минималистичное и утонченное пространство, наполненное естественным светом, с элементами мрамора и чистым декором в натуральных тонах. Услуга ""Ultimate relaxation package"" включает  Rd., телефон: . Открыто ежедневно с 10:00 до 22:30.","A minimalist spa infused with natural light creates a serene atmosphere for relaxation. The Ultimate Relaxation Package showcases luxurious treatments in an elegant setting. Focused on wellness, the venue emphasizes organic and holistic practices.","spa,wellness,luxury",13.743776599999999,100.5465708,"11th floor, 88 (Central Embassy Park Hyatt Bangkok Thanon Witthayu, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",,,,,bk_magazine,https://bk.asia-city.com/health/article/best-spa-treatments-bangkok#Panpuri_Organic_Spa_at_Park_Hyatt_Bangkok,summarized,,2025-09-08T06:23:32,,
428,Opium Spa,Spa,"Price: B11,800 for a 240-minute Serenity at the Siam package, which includes a body balance salt therapy exfoliant, using Himalayan salt and plant essences to massage your entire body, followed by a 15-minute steam room session and a full body massage using Australia’s Sodashi serenity oil. Complete your pampering experience with an intensely moisturizing French clay body mask and Sodashi thermal infusion facial treatment.","A serene spa experience awaits with the luxurious Serenity at the Siam package, featuring Himalayan salt exfoliation and soothing massages. Indulge in a steam session followed by a hydrating clay body mask and revitalizing facial treatment. Perfect for unwinding, this oasis focuses on holistic wellness and relaxation.","spa,wellness,relaxation",13.781232099999999,100.50588959999999,"The Siam 3, 2 Khao, Vachirapayabal, Khet Dusit, Krung Thep Maha Nakhon 10300, Thailand",,,,,bk_magazine,https://bk.asia-city.com/health/article/best-spa-treatments-bangkok#Opium_Spa,summarized,,2025-09-08T06:23:32,,
429,Sukhothai Spa,Spa,"Price: The Sukhothai Bangkok offers the one night spa indulgence package for B11,800, including a deluxe room and breakfast. The 60-minute signature massage (B1,000) offers foot treatment, and wellness activities. The two night spa indulgence package for B18,800 adds a bath ritual and an optional executive suite upgrade for B2,500 per night.","A serene oasis, Sukhothai Spa offers rejuvenating treatments in a tranquil setting. Signature massages combine foot care with wellness activities, ensuring a relaxing experience. Indulge in luxurious packages that include deluxe accommodations and breakfast.","spa,wellness,relaxation",13.7231329,100.5408628,"13/3 S Sathon Rd, Khwaeng Thung Maha Mek, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",,,,,bk_magazine,https://bk.asia-city.com/health/article/best-spa-treatments-bangkok#Sukhothai_Spa,summarized,,2025-09-08T06:23:32,,
430,Calm Cottage,Spa,"Neighborhood: Phrom PhongVibe: Calm, secluded, and sophisticated — exactly what you want in a spa that promises to pull out all the stops. Not over-the-top luxurious for the sake of it, but things are intricate here in a way that shows they pay attention to the details that matter. Price: As low as B800 for traditional Thai massage to B20,000 for the “Ultimate Couple Hydrosense” experience that essentially includes every luxury-based spa treatment you could want: Foot Spa, Jacuzzi with hydrotherapy, body scrub, aroma massage, HydraFacial treatment, refreshments, Tea Pairing, chocolates, flowers, and custom requests in advance. Speaking of Hydrafacial sessions, a high-tech, non-invasive skin treatment from the US, starts at just B4,800 (including a cleanse and peel, extract and hydrate, and fuse and protect).","A sophisticated spa exuding calm and seclusion invites relaxation. Specialties include traditional Thai massages starting at B800 and luxurious treatments like the Ultimate Couple Hydrosense experience. Attention to detail enhances every visit, making it a truly personalized escape.","spa,relaxation,Thai massage",13.7422955,100.5485583,"888, 63-64 Thanon Phloen Chit, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",,,,,bk_magazine,https://bk.asia-city.com/health/article/best-spa-treatments-bangkok#Calm_Cottage,summarized,,2025-09-08T06:23:32,,
478,Lime by Us,Bar,"Bar Us, christened as Best Cocktail Bar at the BAD Awards 2024 and the new entry No.21 in the latest Asia’s 50 Best Bars, recently opened a sister project in the same building. While Bar Us makes savory concoctions in a multi-course (starters, mains, and dessert) menu, Lime by Us promises a fruitier and more approachable line up that’ll impress.","A vibrant bar offers a fruity cocktail menu that’s both approachable and impressive. Perfect for casual gatherings, the atmosphere is relaxed yet stylish. With its recent accolades, this spot stands out in the local nightlife scene.","bar,cocktails,casual",13.7255712,100.5694334,"61, 37 Sukhumvit 26, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#1,summarized,,2025-09-08T06:23:32,,
479,Beer Pradith,Bar,"The hype on Banthat Thong isn’t slowing down. Amid the old school street food and trendy cafes that have popped up in recent years, Beer Pradith has become the hot neighborhood’s latest offering, serving up 24 taps of Thai craft beer sourced from all over the Kingdom.","A vibrant bar in Banthat Thong, the venue showcases 24 taps of Thai craft beer from across the Kingdom. With a lively atmosphere, it attracts both locals and visitors looking to unwind. The blend of old-school street food with trendy vibes creates a unique experience.","bar,craft beer,Thai beer",13.736503599999999,100.52164549999999,"2030 Banthat Thong Rd, Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#2,summarized,,2025-09-08T06:23:32,,
480,Backroom,Bar,"In the hurleyburley of Sathorn, Yenakart gives you a bit of break from it all. The Backroom set itself up in this business district to dole out booze and high quality seafood sourced from all over Thailand. The bar at Backroom uses the art of clarification in their signature sips, producing drinks that go down smoother.","A serene escape in Sathorn, a range of high-quality seafood complements expertly crafted cocktails. Signature drinks utilize the art of clarification for a smooth experience. Perfect for unwinding after a busy day, the vibe is both relaxed and sophisticated.","bar,seafood,cocktails,Sathorn",13.7193319,100.5490349,"35/5 - 35/7, second floor, Soi Si Bamphen, Khwaeng Thung Maha Mek, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#3,summarized,,2025-09-08T06:23:32,,
481,Jiaozi Jiuba,Restaurant,"After establishing itself as Samyan’s friendly neighborhood dumpling spot, Jiaozi is extending its reach to Gaysorn Amarin—bringing fan-favorite signature dishes and adding cocktails to the mix. The Hutong Bay (B328) has the sweet and sour notes of a pina colada but bay leaves and mala powder on the rim adds spicy and aromatic flavors to cut through the sugar nicely. 4F, Gaysorn Amarin, 496 502 Ploenchit Rd., 080 835 7504.  daily 11am-9pm.","A vibrant bar serves signature dumplings alongside expertly crafted cocktails. The Hutong Bay cocktail blends sweet and sour flavors with a spicy kick, making it a standout choice. Perfect for casual gatherings, the atmosphere is welcoming and relaxed.","bar,dumplings,cocktails",13.743674299999999,100.54125280000001,"4 Floor, 496 502 Thanon Phloen Chit, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#4,summarized,,2025-09-08T06:23:32,,
482,Sababa,Restaurant,"From F&B pioneers attached to names like Gigi and Iron Balls, comes Sababa, a fusion blend of Mediterranean izakaya tucked away in a home-y lush patch of eden in Thonglor 13. Sababa stocks up on their Mediterranean imported wines and seven signature cocktails. Each paying homage to popular vista treats like Parmesan Espresso Martini (B350) and Parma & Melon (B300). Japanese beer, sake, and mocktails are also available on hand. After all, you can rely on an izakaya for a good time.","A cozy bar in Thonglor 13 blends Mediterranean flavors with a relaxed izakaya vibe. Signature cocktails like the Parmesan Espresso Martini and imported wines create a unique drinking experience. With options for Japanese beer and mocktails, guests can enjoy a laid-back evening here.","bar,Mediterranean,cocktails,izakaya",13.7352531,100.57908599999999,"53 S. Torsak Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#5,summarized,,2025-09-08T06:23:32,,
483,Frog Bar,Bar,"Filled with Japanese literary and pop culture references familiar to Thai customers, the drinks take cues from Japanese beats and blend it with local ingredients. The first welcome shot is a Nikolaschka which appeared in the 2024 anime of the popular “Bartender” manga. The main portion of the drink, however, steals a couple of pages from Haruki Murakami’s award winning “Hard-Boiled Wonderland and the End of the World”, splitting the cocktail menu into classics with a twist and new creations.","A vibrant bar infused with Japanese literary and pop culture, offering unique cocktails that blend local ingredients. Specialties include a welcome shot inspired by the 'Bartender' manga and a menu featuring classic drinks with creative twists. Perfect for those seeking a cultural drink experience in a lively atmosphere.","cocktails,Japanese culture,bar",13.738854,100.5763807,"237 Sukhumvit 49, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#6,summarized,,2025-09-08T06:23:32,,
484,Bukowski & Co.,Bar,"A playful homage to the famous Paris bookstore Shakespeare and Company, Bukowski & Co. is Songwat’s latest community bar that’s all about fostering community and spontaneity. Every couple of days, the spot will rotate out a different bartender, so you’ll get a customized experience that’s tailored by the bartender’s personality and expertise. Their fixed menu is inspired by films.","A community-focused bar celebrates spontaneity with a rotating cast of bartenders, ensuring each visit feels unique. Inspired by films, the menu offers creative cocktails that reflect cinematic themes. The inviting atmosphere fosters connections among patrons, making it a perfect spot for casual gatherings.","bar,community,cocktails,films",13.7376515,100.5081516,"1338B Song Wat Rd, Khwaeng Chakkrawat, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#7,summarized,,2025-09-08T06:23:32,,
485,Akara Sky Hanuman,Bar,"Set on the 61st Floor of Phloechit’s One City Centre building, Akara Sky Hanuman intends to be the next landmark for tourists and neighborhood party goers searching for a crash course in Thai culture. Their signature cocktails are designed by Lost in Thaislation’s Suchada “Fahbeer” Sopajaree who concocted a list of drinks based on Thai fruits. We recommend the Farang (B590), which uses the juicier pink guava instead of the common starchier white guava. This is already a refreshing ingredient on its own but coupled with vodka and the surprisingly complementary shot of espresso, you’ll be on high alert the whole night.","Set on the 61st floor, this rooftop bar offers a stunning view and a unique take on Thai culture. Signature cocktails feature local fruits, with the Farang showcasing pink guava paired with vodka and espresso for a refreshing twist. Perfect for nightlife enthusiasts, it creates an inviting atmosphere for both tourists and locals.","rooftop,cocktails,Thai culture",13.742032499999999,100.54625150000001,"548 One City Centre, 58fl.-61fl, ถนน เพลินจิต แขวงลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#8,summarized,,2025-09-08T06:23:32,,
486,Fatboy Izakaya Amarin,Restaurant,"The city’s favorite space for Japanese food with a party vibe, Fatboy Izakaya, has finally opened another branch at the newly renovated Gaysorn Amarin, serving everyone’s grub and drinks—now with a view. Most of their cocktails are easy-to-drink classics with a Fatboy twist. We ordered the O-Ren Ishi (B380). The sunset gradient with a satisfying cloud of foam tastes like a lychee martini but leans more towards the tropical side with an additional hit from peach, orange, and splashes of sake and soju.","A lively spot for Japanese cuisine, the bar offers a vibrant atmosphere with stunning views. Signature cocktails like the O-Ren Ishi showcase a blend of tropical flavors, perfect for unwinding. This location combines delicious food and drinks with a fun party vibe.","Japanese,Bar,Cocktails",13.7439083,100.54120139999999,"Gaysorn Amarin ชั้น 3 496 Thanon Phloen Chit, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#9,summarized,,2025-09-08T06:23:32,,
487,Blessing Shophouse,Bar,"Tucked behind a row of shophouses, Asoke’s latest bar takes ingredients believed to bring good fortune and crafts them into Chinese-Thai inspired cocktails. Upon entering, you’ll receive a complimentary oolong tea to ease your spirit. Cup of Cha Cha (B 14 Alley, 095 596 4655,  Wed-Sun 6pm-12am","A hidden gem, this bar combines Chinese-Thai flavors in its unique cocktails aimed at bringing good fortune. Guests are welcomed with complimentary oolong tea, setting a calming vibe perfect for unwinding. Open Wednesday to Sunday, the space invites relaxation and conversation.","Bar,Cocktails,Relaxed Atmosphere",13.7366716,100.5598426,"6 5 Soi Phraek Samakkhi, Khwaeng Khlong Toei, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#10,summarized,,2025-09-08T06:23:32,,
488,Nova Social Club,Bar,"Minutes away from Phra Khanong BTS station sits Cielo Sky Bar, one of the highest bars on the Sukhumvit line, and they’ve recently sectioned off an area for their sister bar, Nova Social Club. The new cocktail lounge menu is inspired by six atmospheric levels, playing with varying degrees of temperature and innovative flavor profile.","A stylish cocktail lounge nestled near Phra Khanong BTS, this venue offers a unique menu inspired by atmospheric levels and innovative flavors. With a focus on creating a relaxed yet vibrant nightlife experience, guests can enjoy expertly crafted drinks in an inviting setting. Perfect for those looking to unwind with friends or kick off a night out.","nightclub,cocktails,lounge",13.7141551,100.5936558,"Cielo Sky Bar & Restaurant, 1595/500 Sukhumvit Rd, Khwaeng Phra Khanong Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#11,summarized,,2025-09-08T06:23:32,,
489,Amaris Cocktail Bar,Bar,"Bar Us, christened as Best Cocktail Bar at the BAD Awards 2024 and the new entry No.21 in the latest Asia’s 50 Best Bars, recently opened a sister project in the same building. While Bar Us makes savory concoctions in a multi-course (starters, mains, and dessert) menu, Lime by Us promises a fruitier and more approachable line up that’ll impress.","A lively cocktail bar offers a vibrant atmosphere with a focus on approachable, fruity drinks. Specialty cocktails impress guests while enjoying the casual yet stylish setting. Perfect for socializing, this venue brings a fresh twist to the cocktail scene.","cocktail,bar,lively",13.7296303,100.5947257,"144/1 Pridi Banomyong 31 Alley, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#12,summarized,,2025-09-08T06:23:32,,
490,Dry Wave Cocktail Studio,Bar,"Supawit “Palm” Muttarattana is a name that F&B fans will recognize. On the scene since 2009, Palm has supervised favorite Bangkok nightlife spots—including from the enthralling nightclub Fuchsia to the award winning Vesper. Now, Palm has launched his first solo project at Dry Wave Cocktail Studio. The “Super Classic” cocktail concept highlights Palm’s talent in making classic cocktails with the gimmick of combining two classics in one glass. Take the bestselling underdog Morning Tijuana (B400). The smoky flavors can be attributed to mezcal Margarita while the tropical elements come from Breakfast Martini.","A vibrant cocktail studio showcases the artistry of classic drinks with a unique twist. Specialties include the bestselling Morning Tijuana, blending smoky mezcal Margarita with tropical Breakfast Martini. The inviting atmosphere makes it a perfect spot for cocktail enthusiasts to unwind.","cocktails,bar,nightlife",13.7336184,100.580665,"2nd Floor SODALITY, 263 ซอย ทองหล่อ 13 แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#13,summarized,,2025-09-08T06:23:32,,
491,Brut,Bar,"Brut, a little speakeasy hidden away in Ari, opened its doors in February, and owner Jiravach ‘James’ Vacharaswetsophon and head bartender Tanut ‘Tee’ Wangsagul take their inspiration from brutalist architecture. The cocktail menu takes its cues from brutalism, film, photography, and literature. The fruity cocktail Boise (B360) is named after the nickname for Oscar Wilde’s lover, Lord Alfred Douglas, a fruity gin-based drink with notes of strawberry, grape, lychee, lime, and orange slices with a jasmine syrup.","A hidden speakeasy in Ari, the bar showcases a unique cocktail menu inspired by brutalist architecture and artistic themes. Fruity concoctions like Boise offer a refreshing twist with layers of flavor, perfect for intimate gatherings. The design-forward space invites guests to enjoy craft cocktails in a cozy atmosphere.","cocktails,speakeasy,brutalism,intimate",13.7868918,100.54193920000002,"29 Prachanimit 1 Alley Phayathai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#14,summarized,,2025-09-08T06:25:07,,
492,GOD Bar,Nightclub,"GOD, short for Genius On Drugs, boasts an ambitious team of co-founders: Gunn Lee, Attapon De-Silva, and Niks Anuman. Together, the team has been behind the success of establishments such as Teens of Thailand, Asia Today, Tax, and Independence Bar. The menu embodies the ethos of  “excessive is necessary,” introducing the idea of pairing drinks with contrasting yet complementary small bites.","A vibrant bar with a creative twist, the menu features bold drink pairings alongside unique small bites. Ambitious co-founders bring a wealth of experience from renowned venues to create a lively atmosphere. Perfect for those seeking innovative flavors in a social setting.","Bar,Drinks,Small Bites",13.729086899999999,100.5345706,"22 Si Lom Rd, Khwaeng Suriya Wong, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",PRICE_LEVEL_MODERATE,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#15,summarized,,2025-09-08T06:25:07,,
493,Rogues Bar,Bar,"Hot off its launch in the beginning of February, Rogues Bar is gearing up to greet lovers, singles, and everything in between with their globe-trotting inspired cocktails and collection of jazz tracks. Their signature craft cocktails are a tribute to the metropolitan capitals of the world. The Salute To The World is designed to capture the vibes of extravagant Gatsby-esque parties, and the Samurai Angel is inspired by Tarantino’s cult classic “Kill Bill,” a smoky, spirit-forward drink with hints of matcha tea and chocolate bitters.","A vibrant bar welcomes all with globe-inspired cocktails and a curated jazz soundtrack. Signature drinks like the Salute To The World and Samurai Angel offer unique flavor profiles that reflect cultural influences. Perfect for an evening of relaxation, the atmosphere captures the essence of sophisticated gatherings.","cocktails,jazz,bar",13.7224247,100.5813364,"10 Sukhumvit 59, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#16,summarized,,2025-09-08T06:25:07,,
494,Tribe Sky Beach Club,Restaurant,"Tribe Sky Beach Club is a stylish tropical beach oasis and Bangkok’s only sky beach club. Doors open at 11am, and guests can enjoy a day party or a swim in the sprawling pool spilling over Bangkok’s skyline. As the sun sets, the ambiance shifts, with tribal house, Latin beats, and techno music coming alive, accompanied by live entertainment and bands. Colorful neon lights illuminate the venue, and fruity cocktails are on offer. Food options include Neapolitan-certified pizza, pasta, tacos, and bar snacks.","A stylish tropical beach oasis, this sky beach club offers a vibrant day party atmosphere with a sprawling pool and skyline views. As night falls, tribal house and Latin beats energize the space, enhanced by live entertainment. Cocktails and a diverse menu featuring Neapolitan pizza and tacos make for a lively experience.","nightclub,beach club,live music,cocktails",13.73199,100.56668140000001,"628 Sukhumvit Rd, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#17,summarized,,2025-09-08T06:25:07,,
495,Pili Pala,Restaurant,"Planning to go off the rails this weekend? Pili Pala Drunken Room is Silom’s latest destination, drawing in patrons with locomotive designs and fruity signature cocktails. Here, the signatures are all about fruit infused alcohols. It’s the type of harmless sweet and sour low-ABV drinks that go down easily but are actually quite intense.","A vibrant bar in Silom, this spot draws attention with its unique locomotive decor and fruity cocktails. Signature drinks highlight fruit-infused alcohols, offering a sweet yet intense flavor profile. Perfect for a lively night out, the atmosphere is both fun and inviting.","bar,cocktails,Silom",13.7369303,100.5608983,"Room 1 BTS/MRT Soi Sukhumvit 23, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",PRICE_LEVEL_MODERATE,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#18,summarized,,2025-09-08T06:25:07,,
496,4th Wall,Bar,"Proving that the classic cocktail revival trend is alive and thriving in Bangkok, 4th Wall opened without a signature menu. Instead, the venue’s signature is their rotation of crowd faves and niche classics that change daily. Since 4th Wall is all about classic drinks, the snacks keep with the theme. Vesper fans who migrated here won’t miss out on the bar’s top notch guacamole because the 4th Wall has as a local fusion of the guac (B200), mixing the avocado dip with a popular Thai seafood sauce, extra lime juice, fish sauce, and chili.","A vibrant bar in Bangkok showcases a rotating selection of classic cocktails and crowd favorites. Snacks complement the drinks, featuring a unique fusion guacamole that blends Thai seafood sauce with avocado for a local twist. Perfect for cocktail enthusiasts, the atmosphere invites experimentation and enjoyment.","cocktails,bar,snacks",13.7357293,100.54200019999999,"Luxx Langsuan, 828 Renaissance Bangkok Ratchaprasong Hotel แขวงลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/news/30-bangkok-nightlife-spots-opened-2024-you-to-check-out#19,summarized,,2025-09-08T06:25:07,,
